,confidence,sentence,arg1,rel,arg2,negated,passive,is_valuable,is_valuable_rel,is_valuable_arg2
371,0.8847999636040884,"Nyerere, Tanzanian Vice President Aboud Jumbe, Prime Minister Sokoine, Chief of Defence Forces Abdallah Twalipo, and Chama Cha Mapinduzi Executive Secretary Pius Msekwa visited A white monument on 26 July 1979 to pay Tanzanian Vice President Aboud Jumbe, Prime Minister Sokoine, Chief of Defence Forces Abdallah Twalipo, and Chama Cha Mapinduzi Executive Secretary Pius Msekwa respects to The 435 Tanzanian soldiers who died during war.",Pius Msekwa,[is] Executive Secretary [of],Chama Cha Mapinduzi,0.0,0.0,1.0,0.0,1.0
372,0.907066168323358,"Nyerere, Tanzanian Vice President Aboud Jumbe, Prime Minister Sokoine, Chief of Defence Forces Abdallah Twalipo, and Chama Cha Mapinduzi Executive Secretary Pius Msekwa visited A white monument on 26 July 1979 to pay Tanzanian Vice President Aboud Jumbe, Prime Minister Sokoine, Chief of Defence Forces Abdallah Twalipo, and Chama Cha Mapinduzi Executive Secretary Pius Msekwa respects to The 435 Tanzanian soldiers who died during war.",Chama Cha Mapinduzi Executive Secretary Pius Msekwa,visited,A white monument,0.0,0.0,1.0,1.0,1.0
373,0.3808945036672451,"Nyerere, Tanzanian Vice President Aboud Jumbe, Prime Minister Sokoine, Chief of Defence Forces Abdallah Twalipo, and Chama Cha Mapinduzi Executive Secretary Pius Msekwa visited A white monument on 26 July 1979 to pay Tanzanian Vice President Aboud Jumbe, Prime Minister Sokoine, Chief of Defence Forces Abdallah Twalipo, and Chama Cha Mapinduzi Executive Secretary Pius Msekwa respects to The 435 Tanzanian soldiers who died during war.",Pius Msekwa,[is] Executive Secretary [of],Prime Minister Chama Cha Mapinduzi,0.0,0.0,1.0,0.0,1.0
374,0.9052256377408016,"Nyerere, Tanzanian Vice President Aboud Jumbe, Prime Minister Sokoine, Chief of Defence Forces Abdallah Twalipo, and Chama Cha Mapinduzi Executive Secretary Pius Msekwa visited A white monument on 26 July 1979 to pay Tanzanian Vice President Aboud Jumbe, Prime Minister Sokoine, Chief of Defence Forces Abdallah Twalipo, and Chama Cha Mapinduzi Executive Secretary Pius Msekwa respects to The 435 Tanzanian soldiers who died during war.",The 435 Tanzanian soldiers,died,during war,0.0,1.0,0.0,1.0,1.0
375,0.919775969655244,"Nyerere toured Tabora, Arusha, Mtwara, Bukoba, Mwanza, Tanga, Zanzibar, Iringa, Dodoma, Dar es Salaam, and Mara to thank Tanzanian population for Tanzanian population contributions to war effort.",Mara,to thank,Tanzanian population,0.0,0.0,1.0,0.0,1.0
376,0.935568534893995,On 1 September 1979 a series of national ceremonies were held to honour public contribution to war effort.,a series of national ceremonies,were held,to honour public contribution to war effort,0.0,1.0,1.0,1.0,1.0
377,0.9919999837875366,"After war and until 1986, when Museveni took power, 11 April was celebrated as ""Liberation Day"" in Uganda.",11 april,was celebrated as,Liberation Day in Uganda,0.0,0.0,1.0,1.0,1.0
378,0.9397001286877048,In 2000s Ugandan Government established Kagera Medal to be awarded to Ugandan rebels or foreigners who fought against Amin's regime between 1971 and 1979.,Ugandan rebels or foreigners,fought,against Amin's regime,0.0,0.0,1.0,1.0,1.0
379,0.8348583869532935,Historians have paid little attention to war and few books have been written about it.,few books,have been written,about it,0.0,1.0,0.0,1.0,0.0
380,0.8942434158739456,Historians have paid little attention to war and few books have been written about it.,Historians,have paid,little attention,0.0,0.0,1.0,1.0,0.0
381,0.9485479188231728,American journalists Tony Avirgan and Martha Honey followed Tanzanian forces into Uganda and witnessed battles for Entebbe and Kampala.,American journalists Tony Avirgan,followed,Tanzanian forces,0.0,0.0,1.0,1.0,1.0
382,0.99099999666214,"The 11-chapter work, in addition to covering conflict, discusses some of its political implications in Uganda.",11 - chapter work,discusses,some of its political implications in Uganda,0.0,0.0,0.0,1.0,1.0
383,0.944211063270506,"Henry R. Muhanika published an Utenzi poetic account of war in 1981, Utenzi wa vita vya Kagera na anguko la Idi Amin Dada.",Utenzi wa vita vya Kagera,na anguko,Idi Amin Dada,0.0,0.0,0.0,0.0,0.0
384,0.9795694009884504,"In 1980 state-owned Tanzania Film Company and Audio Visual Institute released a colour documentary chronicling conflict, entitled, Vita vya Kagera.",Audio Visual Institute,released,"a colour documentary chronicling conflict , entitled , Vita vya Kagera",0.0,0.0,1.0,1.0,1.0
385,0.407109197431708,"It emphasised ""bravery and determination"" of Tanzanian forces.",It,emphasised,bravery of Tanzanian forces,0.0,0.0,0.0,1.0,1.0
386,0.9246266863479248,"David Gosset of CEIBS Shanghai states ""the Shanghai Cooperation Organization established in 2001 is showing that Central Asia's actors have gained some real degree of independence.",Central Asia's actors,have gained,some real degree of independence,0.0,0.0,1.0,1.0,1.0
387,0.8876082651439079,"In 2015 international relations book Globalizing Central Asia, authors state that Central Asian states have pursued a multivectored approach in balancing out political and economic interests of larger powers, but larger powers has had mixed success due to strategic reversals of administrations regarding West, China, and Russia.",Central Asian states,have,larger powers,0.0,0.0,1.0,1.0,1.0
388,0.9268209703087316,"In 2015 international relations book Globalizing Central Asia, authors state that Central Asian states have pursued a multivectored approach in balancing out political and economic interests of larger powers, but larger powers has had mixed success due to strategic reversals of administrations regarding West, China, and Russia.",Central Asian states,have pursued,a multivectored approach in balancing out economic interests of larger powers,0.0,0.0,1.0,1.0,1.0
389,0.9139478779591064,"In Carnegie Endowment, Paul Stronski and Nicole Ng wrote in 2018 that China has not fundamentally challenged any Russian interests in Central Asia.",China,has not fundamentally challenged,any Russian interests in Central Asia,1.0,0.0,1.0,1.0,1.0
390,0.8769620429321391,"Paul Stronski and Nicole Ng suggested that China, Russia, and West could have mutual interests in regional stability in Central Asia.",Nicole Ng,suggested,that West could have mutual interests in regional stability in Central Asia,0.0,0.0,1.0,1.0,1.0
391,0.9919999837875366,"Later, 25 deserters were arrested and executed in village of Sperhiada.",25 deserters,were executed in,village of Sperhiada,0.0,0.0,1.0,1.0,1.0
392,0.9382554258342916,"The winter of 1942, ELAS groups were formed in other Greek regions, like Thessaly and Macedonia.",ELAS groups,were formed,"in other Greek regions , like Macedonia",0.0,1.0,1.0,1.0,1.0
393,0.956756206633504,Aris became a legendary figure who imposed an iron discipline in ELAS.,Aris,became,a legendary figure who imposed an iron discipline in ELAS,0.0,1.0,1.0,1.0,1.0
394,0.8999879547207115,Some areas in mountains of Central Greece passed from control of Axis forces to that of ELAS.,Some areas in mountains of Central Greece,passed,from control of Axis forces to that of ELAS,0.0,1.0,1.0,1.0,1.0
395,0.9524232899707616,"At ELAS top, General Headquarters of ELAS, these positions were filled by Aris Velouchiotis, Stefanos Sarafis and Andreas Tzimas.",these positions,were filled,by Andreas Tzimas,0.0,1.0,0.0,1.0,1.0
396,0.9524232899707616,"At ELAS top, General Headquarters of ELAS, these positions were filled by Aris Velouchiotis, Stefanos Sarafis and Andreas Tzimas.",these positions,were filled,by Aris Velouchiotis,0.0,1.0,0.0,1.0,1.0
397,0.8919292241718279,"KKE, after passing great difficulties, succeeded in reorganizing KKE groups destroyed by Metaxas.",KKE,succeeded,in reorganizing KKE groups,0.0,0.0,1.0,1.0,1.0
398,0.9382554258342916,"KKE, after passing great difficulties, succeeded in reorganizing KKE groups destroyed by Metaxas.",KKE groups,destroyed,by Metaxas,0.0,1.0,0.0,1.0,1.0
399,0.7735794665865495,"Many members were recruited and with help of ELAS, which became largest partisan army in Greece, EAM became largest mass political organization in Greek history, claiming over 1.",EAM,claiming,over 1,0.0,0.0,1.0,0.0,0.0
400,0.4978983084341609,"On 14 September 2018, High Court of Justice found against Electoral Commission, stating that High Court of Justice advice to Vote Leave and Darren Grimes had been incorrect, but confirming that overspending had been illegal.",High Court of Justice,found against Electoral Commission confirming,that overspending had been illegal,0.0,0.0,1.0,0.0,1.0
401,0.8769620429321391,""" Nick Cohen said that Leave camp had no plan and provided a single simplistic answer to EU problems condemning UK Statistics Authority as ""stooges"" and other experts as ""corrupt liars in Brussels' pocket.",Nick Cohen,said,that Leave camp had provided a single simplistic answer to EU problems,0.0,0.0,1.0,1.0,1.0
402,0.9306267382676529,""" Nick Cohen said that Leave camp had no plan and provided a single simplistic answer to EU problems condemning UK Statistics Authority as ""stooges"" and other experts as ""corrupt liars in Brussels' pocket.",Leave camp,had,no plan,0.0,0.0,1.0,1.0,1.0
403,0.9045207649554154,""" The campaign - a cross-party alliance of left and right-wing campaigners - had made promises on immigration and National Health Service on which some politicians[which?]",The campaign,had made,National Health Service,0.0,0.0,0.0,1.0,1.0
404,0.8872966301155124,""" The campaign - a cross-party alliance of left and right-wing campaigners - had made promises on immigration and National Health Service on which some politicians[which?]",The campaign,had made,promises on immigration,0.0,0.0,0.0,1.0,1.0
405,0.8847999636040884,"Michael Dougan, Professor of European Law and Jean Monnet Chair in EU Law at University of Liverpool, described Vote Leave and other Leave campaigns as ""one of most dishonest political campaigns this country [the UK] has ever seen"".",Michael Dougan,[is] Professor of,Jean Monnet Chair,0.0,0.0,1.0,0.0,1.0
406,0.8847999636040884,"Michael Dougan, Professor of European Law and Jean Monnet Chair in EU Law at University of Liverpool, described Vote Leave and other Leave campaigns as ""one of most dishonest political campaigns this country [the UK] has ever seen"".",Michael Dougan,[is] Professor of,European Law,0.0,0.0,1.0,1.0,1.0
407,0.9143456855143792,"Michael Dougan, Professor of European Law and Jean Monnet Chair in EU Law at University of Liverpool, described Vote Leave and other Leave campaigns as ""one of most dishonest political campaigns this country [the UK] has ever seen"".",Michael Dougan,described,Vote Leave,0.0,0.0,1.0,1.0,1.0
408,0.9676347051283354,"In August 2016, Electoral Reform Society published a highly critical report and called for a review of how such future events are run.",Electoral Reform Society,published,a highly critical report,0.0,0.0,1.0,1.0,1.0
409,0.8684512038779051,Chief Executive Katie Ghose noted a generally negative response to establishment figures with 29% of voters saying David Cameron made voters more likely to vote Leave whilst only 14% said Chief Executive Katie Ghose made voters want to vote Remain.,David Cameron,made Leave,whilst only 14%,0.0,0.0,1.0,0.0,0.0
410,0.9929999709129332,"On 17 July 2018, it was announced that Vote Leave had been found guilty of breaking electoral law by overspending following testimony from three whistleblowers.",it,was announced On,17 july 2018,0.0,0.0,0.0,1.0,1.0
411,0.9524232899707616,"In October 2018, an article appeared on political website openDemocracy claiming that criminal investigations into Vote Leave and Leave.",an article,appeared,on political website openDemocracy,0.0,1.0,0.0,1.0,1.0
412,0.7419888577583088,"In October 2018, an article appeared on political website openDemocracy claiming that criminal investigations into Vote Leave and Leave.",an article,claiming,that criminal investigations into Vote Leave,0.0,0.0,0.0,1.0,0.0
413,0.6883043230495167,"EU had not progressed, with a spokesman for a Scotland Yard admitting that ""there were issues and ""political sensitivities"" that had to be taken into account.",a Scotland Yard,admitting,"that "" there were "" political sensitivities",0.0,0.0,1.0,0.0,1.0
414,0.8872966301155124,"EU had not progressed, with a spokesman for a Scotland Yard admitting that ""there were issues and ""political sensitivities"" that had to be taken into account.",political sensitivities,to be taken,into account,0.0,1.0,1.0,0.0,0.0
415,0.8841656847254363,"On 14 September 2018, High Court ruled that advice given by Electoral Commission to Vote Leave as requested misinterpreted EU referendum spending laws.",High Court,ruled,that advice given by Electoral Commission,0.0,0.0,0.0,1.0,1.0
416,0.9005148831055199,The United States generally refuses to incorporate such clauses into free trade agreements The United States negotiates.,The United States,refuses to incorporate,such clauses,0.0,0.0,1.0,1.0,0.0
417,0.9256263201643982,The concept of cultural diversity allows for a more positive perspective and a more positive approach to free trade.,The concept of cultural diversity,allows,for a more positive perspective,0.0,0.0,1.0,1.0,1.0
418,0.9411112760955196,The concept of cultural diversity allows for a balance to be struck between economic benefits of opening up economies and taking into account specificity of cultural products.,The concept of cultural diversity,allows,for a balance to be struck between economic benefits of opening up economies and taking into account specificity of cultural products,0.0,0.0,1.0,1.0,1.0
419,0.8961335868436368,"Faced with fact that commitments made within WTO did not allow for recognition of dual nature of cultural goods and services, some states decided at end of 1990s to move debate to UNESCO.",some states,decided,at end of 1990 s,0.0,0.0,0.0,1.0,1.0
420,0.9387281236502384,"Faced with fact that commitments made within WTO did not allow for recognition of dual nature of cultural goods and services, some states decided at end of 1990s to move debate to UNESCO.",commitments made within WTO,did not allow,for recognition of dual nature of cultural goods,1.0,0.0,1.0,1.0,1.0
421,0.9111779447320654,"On other hand, The United States was not a member of this Organization at time , which created a favourable context for development of a multilateral instrument aimed at protecting cultural diversity.",a multilateral instrument,aimed,at protecting cultural diversity,0.0,1.0,0.0,0.0,0.0
422,0.9436221120476838,"On other hand, The United States was not a member of this Organization at time , which created a favourable context for development of a multilateral instrument aimed at protecting cultural diversity.",The United States,was not,a member of this Organization,1.0,1.0,1.0,1.0,0.0
423,0.9686646463397754,"In 1998, Action Plan on Cultural Policies for Development drawn up at Stockholm Conference made a recommendation in favour of specificity of cultural goods and services.",Action Plan on Cultural Policies for Development,made,a recommendation in favour of specificity of cultural services,0.0,0.0,1.0,1.0,1.0
424,0.9268914247112712,"The UNESCO Universal Declaration on Cultural Diversity was adopted unanimously by 188 member states on 2 November 2001, in aftermath of September 11 attacks.",The UNESCO Universal Declaration on Cultural Diversity,was adopted unanimously,by 188 member states,0.0,1.0,1.0,1.0,1.0
425,0.9441241672170936,"The UNESCO Universal Declaration on Cultural Diversity represents an opportunity to ""categorically reject thesis of inescapable conflicts of cultures and civilizations"".",The UNESCO Universal Declaration on Cultural Diversity,represents,"an opportunity to "" categorically reject thesis of inescapable conflicts of civilizations """,0.0,0.0,1.0,1.0,1.0
426,0.9527929801573144,"In Article 9, role of cultural policies is defined as a tool to ""create conditions conducive to production and dissemination of diversified cultural goods and services"".",role of cultural policies,is defined,as a tool,0.0,1.0,0.0,1.0,0.0
427,0.9256263201643982,The importance of international cooperation is affirmed in Article 10.,The importance of international cooperation,is affirmed,in Article 10,0.0,1.0,1.0,1.0,1.0
428,0.9566020598032672,The desirability of negotiating a binding international legal instrument is set out in Annex 2 of This declaration.,The desirability of negotiating a binding international legal instrument,is set out,in Annex 2 of This declaration,0.0,1.0,1.0,1.0,0.0
429,0.9023592117466982,"In adopting Cotonou Declaration and Protection and Promotion of Diversity of Cultural Expressions action plan, OIF committed to supporting draft international instruments on cultural diversity, recalling importance of this concept for peace and sustainability of cultural expressions in a context of globalization.",OIF,committed recalling,importance of this concept for peace of cultural expressions in a context of globalization,0.0,0.0,1.0,1.0,0.0
430,0.8942434158739456,Civil society was involved in debates leading up to 2005 Convention.,debates,leading,up to 2005 Convention,0.0,0.0,0.0,0.0,1.0
431,0.9111779447320654,Twenty-one countries and civil society representatives agreed on need for an international instrument on cultural diversity.,civil society representatives,agreed,on need for an international instrument on cultural diversity,0.0,0.0,1.0,1.0,1.0
432,0.9046050353481976,"Founded in Quebec in 1998, Coalition for Diversity of Cultural Expressions was instrumental in birth of movement that led to adoption of 2005 Convention.",movement,led,to adoption of 2005 Convention,0.0,0.0,0.0,0.0,0.0
433,0.9098044971605634,"In addition, ""here are now some thirty coalitions for cultural diversity who have tried to convince their governments not to make any liberalization commitments in cultural sector and have supported project of an international convention on cultural diversity from beginning. """,some thirty coalitions for cultural diversity,have tried,to convince their governments have supported project of an international convention on cultural diversity from beginning,0.0,0.0,0.0,0.0,0.0
434,0.9489461080096144,The International Network for Cultural Diversity has drafted a convention with an emphasis on cultural goods and services.,The International Network for Cultural Diversity,has drafted,a convention with an emphasis on cultural goods,0.0,0.0,1.0,1.0,1.0
435,0.81378524000365,"As with other U. S. foreign intelligence organizations, agency's role has occasionally been confused with those of law enforcement agencies.",agency's role,has been,confused with those of law enforcement agencies,0.0,1.0,1.0,0.0,0.0
436,0.9329286852051248,DIA and Central Intelligence Agency are distinct organizations with different functions.,Central Intelligence Agency,are,distinct organizations with different functions,0.0,1.0,1.0,1.0,1.0
437,0.8630848797703105,"S official who worked with two agencies, ""CIA doesn't want to be looking for surface-to-air missiles in Libya"" while it is also tasked with evaluating Syrian opposition.",S official,worked,with two agencies,0.0,0.0,0.0,1.0,1.0
438,0.924797583122552,"S official who worked with two agencies, ""CIA doesn't want to be looking for surface-to-air missiles in Libya"" while it is also tasked with evaluating Syrian opposition.",S official who worked with two agencies,to be looking,for surface-to-air missiles in Libya,0.0,0.0,0.0,0.0,1.0
439,0.4105143601445306,"S official who worked with two agencies, ""CIA doesn't want to be looking for surface-to-air missiles in Libya"" while it is also tasked with evaluating Syrian opposition.",it,with evaluating,Syrian opposition,0.0,0.0,0.0,0.0,1.0
440,0.956756206633504,"S official who worked with two agencies, ""CIA doesn't want to be looking for surface-to-air missiles in Libya"" while it is also tasked with evaluating Syrian opposition.",CIA,does n't want,to be looking for surface-to-air missiles in Libya,1.0,0.0,0.0,1.0,1.0
441,0.9324144673478684,DIA is not a collective of all U. S. military intelligence units and work DIA performs is not in lieu of that falling under intelligence components of individual services.,DIA,is not,a collective of all U. S. military intelligence units,1.0,1.0,1.0,1.0,1.0
442,0.9143456855143792,"Unlike Russian GRU, which encompasses equivalents of nearly all joint U. S. military intelligence operations, DIA assists and coordinates activities of individual service-level intelligence units , but individual service-level intelligence units nevertheless remain separate entities.",Russian GRU,coordinates,activities of individual service-level intelligence units,0.0,0.0,1.0,1.0,1.0
443,0.948417798796954,"As a general rule, DIA handles national-level, long-term and strategic intelligence needs, whereas service-level intelligence components handle tactical, short-term goals pertinent to long-term and strategic respective services.",DIA,handles,"national-level, long-term and strategic intelligence needs",0.0,0.0,1.0,1.0,1.0
444,0.919775969655244,"DIA is organized into four directorates and five regional centers Directorate for Analysis: The Directorate of Analysis manages all-source analysis elements of DIA, and is responsible for developing and deploying analytic tradecraft throughout Defense Intelligence Enterprise.",DIA,is organized,into four directorates,0.0,1.0,1.0,1.0,1.0
445,0.961289320976038,"Analysts analyze and disseminate finalized intelligence products, focusing on national, strategic and operational-level military issues that may arise from worldwide political, economic, medical, natural or other related processes.","national, strategic and operational-level military issues",may arise,"from worldwide political, economic, medical, natural or other related processes",0.0,1.0,1.0,1.0,1.0
446,0.9339862216393666,Directorate for Science and Technology: The Directorate for Science and Technology manages DIA's technical assets and personnel.,Directorate for Technology,manages,DIA 's technical personnel,0.0,0.0,1.0,1.0,1.0
447,0.9497646913932042,"DIA's technical assets and personnel gather and analyze Measurement and Signature Intelligence, which is a technical intelligence discipline that serves to detect, track, identify or describe signatures of fixed or dynamic target sources.",DIA's technical assets and personnel,analyze,Measurement and Signature Intelligence,0.0,0.0,1.0,1.0,1.0
448,0.8638966457783381,"They later became de facto hereditary administrators of Maratha Empire from 1749 till Maratha Empire end in 1818 Under administration of Peshwas and with support of several key generals and diplomats , Maratha Empire reached Maratha Empire zenith, ruling most of Indian subcontinent.",Maratha Empire,reached Maratha Empire zenith ruling,most of Indian subcontinent,0.0,0.0,1.0,0.0,1.0
449,0.782176111641392,"They later became de facto hereditary administrators of Maratha Empire from 1749 till Maratha Empire end in 1818 Under administration of Peshwas and with support of several key generals and diplomats , Maratha Empire reached Maratha Empire zenith, ruling most of Indian subcontinent.",They,became,de facto hereditary administrators of Maratha Empire from 1749 till Maratha Empire end in 1818 with support of several key generals,0.0,1.0,0.0,1.0,1.0
450,0.9383119524695256,"Shivaji was an able administrator who established a government that included modern concepts such as cabinet, foreign policy and internal intelligence.",Shivaji,was,an able administrator who established a government,0.0,1.0,1.0,1.0,1.0
451,0.3651224495396691,Cosme da Guarda says of Shivaji that: Such was good treatment Shivaji accorded to people and such was honesty with which Cosme da Guarda observed capitulations that none looked upon Shivaji without a feeling of love and confidence.,such,was,honesty with which Cosme da Guarda observed capitulations that none looked upon Shivaji without a feeling of confidence,0.0,1.0,0.0,1.0,0.0
452,0.8821520356066511,Shivaji was naturally loved by all men of valor and good conduct.,Shivaji,was loved,by all men of good conduct,0.0,1.0,1.0,1.0,1.0
453,0.9337334399293729,Germany and other losing nations had no voice in The Paris Peace Conference's deliberations; this gave rise to political resentments that lasted for decades.,Germany,had,no voice in The Paris Peace Conference 's deliberations,0.0,0.0,1.0,1.0,1.0
454,0.9387281236502384,The Paris Peace Conference involved diplomats from 32 countries and nationalities.,The Paris Peace Conference,involved,diplomats from 32 countries,0.0,1.0,1.0,1.0,1.0
455,0.6496224788940095,"Wilsonian goals, stated in Fourteen Points, became basis for terms of German surrender during The Paris Peace Conference, as it had earlier been basis of German government's negotiations in Armistice of 11 November 1918.",it,had been,basis of German government's negotiations in Armistice of 11 November 1918,0.0,1.0,0.0,1.0,1.0
456,0.9045207649554154,"Wilsonian goals, stated in Fourteen Points, became basis for terms of German surrender during The Paris Peace Conference, as it had earlier been basis of German government's negotiations in Armistice of 11 November 1918.",Wilsonian goals,stated,in Fourteen Points,0.0,1.0,1.0,1.0,0.0
457,0.8016573080327372,"That provision proved very humiliating for Germany, and set stage for expensive reparations that Germany was intended to pay.",Germany,was intended,to pay,0.0,1.0,0.0,1.0,0.0
458,0.9180804252893388,"That provision proved very humiliating for Germany, and set stage for expensive reparations that Germany was intended to pay.",That provision,proved,very humiliating for Germany,0.0,0.0,0.0,1.0,0.0
459,0.9314904193639496,The five great powers controlled The Paris Peace Conference.,The five great powers,controlled,The Paris Peace Conference,0.0,0.0,0.0,1.0,1.0
460,0.3808945036672451,"The ""Big Four"" were French Prime Minister Georges Clemenceau, British Prime Minister David Lloyd George, US President Woodrow Wilson, and Italian Prime Minister Vittorio Emanuele Orlando.",Woodrow Wilson,[is] President [of],United States,0.0,0.0,1.0,1.0,1.0
461,0.3853208301752743,"The ""Big Four"" were French Prime Minister Georges Clemenceau, British Prime Minister David Lloyd George, US President Woodrow Wilson, and Italian Prime Minister Vittorio Emanuele Orlando.",David Lloyd George,[is] Prime Minister [of],United Kingdom,0.0,0.0,1.0,1.0,1.0
462,0.3808945036672451,"French Prime Minister Georges Clemenceau, British Prime Minister David Lloyd George, US President Woodrow Wilson, and Italian Prime Minister Vittorio Emanuele Orlando met informally 145 times and made all major decisions before French Prime Minister Georges Clemenceau, British Prime Minister David Lloyd George, US President Woodrow Wilson, and Italian Prime Minister Vittorio Emanuele Orlando were ratified.",Woodrow Wilson,[is] President [of],United States,0.0,0.0,1.0,1.0,1.0
463,0.3853208301752743,"French Prime Minister Georges Clemenceau, British Prime Minister David Lloyd George, US President Woodrow Wilson, and Italian Prime Minister Vittorio Emanuele Orlando met informally 145 times and made all major decisions before French Prime Minister Georges Clemenceau, British Prime Minister David Lloyd George, US President Woodrow Wilson, and Italian Prime Minister Vittorio Emanuele Orlando were ratified.",David Lloyd George,[is] Prime Minister [of],United Kingdom,0.0,0.0,1.0,1.0,1.0
464,0.971568991644554,"French Prime Minister Georges Clemenceau, British Prime Minister David Lloyd George, US President Woodrow Wilson, and Italian Prime Minister Vittorio Emanuele Orlando met informally 145 times and made all major decisions before French Prime Minister Georges Clemenceau, British Prime Minister David Lloyd George, US President Woodrow Wilson, and Italian Prime Minister Vittorio Emanuele Orlando were ratified.","British Prime Minister David Lloyd George, US President Woodrow Wilson, and Italian Prime Minister Vittorio Emanuele Orlando",made,all major decisions,0.0,0.0,1.0,1.0,0.0
465,0.9485479188231728,The Paris Peace Conference began on 18 January 1919.,The Paris Peace Conference,began,on 18 January 1919,0.0,0.0,1.0,1.0,1.0
466,0.8997345737322758,"With respect to The Paris Peace Conference end, Professor Michael Neiberg noted, ""Although senior statesmen stopped working personally on The Paris Peace Conference in June 1919, formal peace process did not really end until July 1923, when Treaty of Lausanne was signed. """,senior statesmen,stopped working personally,on The Paris Peace Conference in June 1919,0.0,0.0,0.0,0.0,1.0
467,0.8906741941974339,"the formal peace process is often referred to as ""Versailles Conference"", although only signing of Treaty of Lausanne took place there in historic palace; negotiations occurred at Quai d'Orsay in Paris.",negotiations,occurred,at Quai d'Orsay in Paris,0.0,1.0,1.0,1.0,1.0
468,0.9485479188231728,The Paris Peace Conference formally opened on 18 January 1919 at Quai d'Orsay in Paris.,The Paris Peace Conference,formally opened,on 18 January 1919,0.0,1.0,1.0,1.0,1.0
469,0.9369813267476892,"This date was symbolic, as This date was anniversary of proclamation of William 1 as German Emperor in 1871, in Hall of Mirrors at Palace of Versailles, shortly before end of Siege of Paris - a day itself imbued with significance in its turn in Germany as anniversary of establishment of Kingdom of Prussia in 1701.",This date,was,anniversary of proclamation of William 1 as German Emperor,0.0,1.0,0.0,1.0,1.0
470,0.8942434158739456,"The Delegates from 27 nations were assigned to 52 commissions, which held 1,646 sessions to prepare reports, with help of many experts, on topics ranging from prisoners of war to undersea cables, to international aviation, to responsibility for war.",topics,ranging,from prisoners of war,0.0,1.0,0.0,1.0,0.0
471,0.9256263201643982,"The Delegates from 27 nations were assigned to 52 commissions, which held 1,646 sessions to prepare reports, with help of many experts, on topics ranging from prisoners of war to undersea cables, to international aviation, to responsibility for war.",The Delegates from 27 nations,were assigned,to 52 commissions,0.0,1.0,1.0,1.0,1.0
472,0.9180804252893388,"Key recommendations were folded into Treaty of Versailles with Germany, which had 15 chapters and 440 clauses, as well as treaties for 27 nations.",Key recommendations,were folded,into Treaty of Versailles,0.0,1.0,0.0,1.0,1.0
473,0.896604430840561,"The four met together informally 145 times and made all major decisions, which in turn were ratified by other attendees.",all major decisions,were ratified,by other attendees,0.0,1.0,0.0,1.0,0.0
474,0.449300176227255,This was first time that U.,This,was,first time,0.0,1.0,0.0,0.0,0.0
475,0.9030401971054748,S aircraft had been attacked by SAMs.,S aircraft,had been attacked,by SAMs,0.0,1.0,0.0,1.0,1.0
476,0.9344893211562376,"On morning of 27 July, 48 F-105s were to participate in strike, designated Operation Spring High.",48 F-105s,to participate,in strike,0.0,0.0,0.0,0.0,0.0
477,0.9731698721238002,"On morning of 27 July, 48 F-105s were to participate in strike, designated Operation Spring High.",48 F-105s,were,to participate in strike,0.0,1.0,0.0,1.0,0.0
478,0.9145897269608269,But Vietnamese knew that U. S. aircraft were coming and set up many 23 mm and 37 mm anti-aircraft guns at site.,U. S. aircraft,were set up,many 23 mm,0.0,1.0,1.0,0.0,0.0
479,0.8876082651439079,"These anti-aircraft guns were lethal at close range, Vietnamese shot down six aircraft, and more than half of remaining U.",These anti-aircraft guns,were,lethal at close range,0.0,1.0,0.0,1.0,0.0
480,0.8982330273114404,"These anti-aircraft guns were lethal at close range, Vietnamese shot down six aircraft, and more than half of remaining U.",Vietnamese,shot down,six aircraft,0.0,0.0,1.0,1.0,1.0
481,0.6129699864385257,"Both SAM sites were devoid of missiles and equipment, as Vietnamese Vietnamese had substituted white-painted bundles of bamboo for fake SA-2s.",Vietnamese Vietnamese,had substituted,white - painted bundles of bamboo,0.0,0.0,0.0,1.0,0.0
482,0.9030401971054748,the strike had destroyed two worthless targets for loss of six aircraft and five pilots.,the strike,had destroyed,two worthless targets for loss of five pilots,0.0,0.0,0.0,1.0,0.0
483,0.9030401971054748,"North Vietnam's deployment of SAMs forced American pilots to make hard choices: either approach targets at higher altitudes and become prey to SAMs, or fly lower to avoid missiles and become target of anti-aircraft batteries.",American pilots,to make,hard choices,0.0,0.0,1.0,0.0,0.0
484,0.9205578370056476,"Due to altered tactics and increased use of electronic radar jamming, record of SAM kills decreased over time.",increased use of electronic radar jamming,decreased,over time,0.0,1.0,0.0,1.0,0.0
485,0.8482051572000013,S claimed missile success rate fell from one kill in 30 launches to less than one kill in 50.,S,claimed,missile success rate fell from one kill in 30 launches to less than one kill in 50,0.0,0.0,0.0,1.0,1.0
486,0.9453897488750478,The nature of gradual escalation had given Hanoi time to adapt to situation.,Hanoi,to adapt,to situation,0.0,0.0,1.0,0.0,0.0
487,0.9245213597855698,"By 1967, North Vietnam had formed an estimated 25 SAM battalions which rotated among approximately 150 sites With assistance of Soviet Union, North Vietnamese had also quickly integrated an early warning radar system of more than 200 facilities which covered entire country, tracking incoming U. S. raids, and then coordinating SAMs, anti-aircraft batteries, and MiGs to attack incoming U. S. raids.",North Vietnamese,had quickly integrated,an early warning radar system of more than 200 facilities,0.0,0.0,1.0,1.0,1.0
